Subject,Status,Grade,ActualNumberRatio,Response_converted
67e830bb6eaebc236b9cd37e,CP,adult,1.02,0
6653691608992eba0cff2cbf,CP,adult,1.02,1
5b9c2c816f92f30001ecce7a,CP,adult,1.0333333333333334,0
6653691608992eba0cff2cbf,CP,adult,1.05,1
67e830bb6eaebc236b9cd37e,CP,adult,1.333334,1
67e830bb6eaebc236b9cd37e,CP,adult,1.02,1
5b9c2c816f92f30001ecce7a,CP,adult,1.02,1
6653691608992eba0cff2cbf,CP,adult,1.05,0
5b9c2c816f92f30001ecce7a,CP,adult,1.033332857142857,0
67e830bb6eaebc236b9cd37e,CP,adult,1.333332857142857,1
6653691608992eba0cff2cbf,CP,adult,1.02,1
6653691608992eba0cff2cbf,CP,adult,1.25,1
5b9c2c816f92f30001ecce7a,CP,adult,1.02,1
67e830bb6eaebc236b9cd37e,CP,adult,1.02,0
6653691608992eba0cff2cbf,CP,adult,1.025,0
5b9c2c816f92f30001ecce7a,CP,adult,1.333334,0
6653691608992eba0cff2cbf,CP,adult,1.025,0
67e830bb6eaebc236b9cd37e,CP,adult,1.0499999999999998,1
5b9c2c816f92f30001ecce7a,CP,adult,1.02,1
6653691608992eba0cff2cbf,CP,adult,1.05,1
5b9c2c816f92f30001ecce7a,CP,adult,1.333332857142857,1
6653691608992eba0cff2cbf,CP,adult,1.5,0
6653691608992eba0cff2cbf,CP,adult,1.025,1
5b9c2c816f92f30001ecce7a,CP,adult,1.033332857142857,0
67e830bb6eaebc236b9cd37e,CP,adult,1.025,1
6653691608992eba0cff2cbf,CP,adult,1.3333333333333333,1
6653691608992eba0cff2cbf,CP,adult,1.25,0
6653691608992eba0cff2cbf,CP,adult,1.02,0
67e830bb6eaebc236b9cd37e,CP,adult,1.5,1
5b9c2c816f92f30001ecce7a,CP,adult,1.02,0
5b9c2c816f92f30001ecce7a,CP,adult,1.025,1
5b9c2c816f92f30001ecce7a,CP,adult,1.025,1
6653691608992eba0cff2cbf,CP,adult,1.25,1
67e830bb6eaebc236b9cd37e,CP,adult,1.0333333333333334,0
67e830bb6eaebc236b9cd37e,CP,adult,1.0333333333333334,1
6653691608992eba0cff2cbf,CP,adult,1.025,1
6653691608992eba0cff2cbf,CP,adult,1.3333333333333333,0
6653691608992eba0cff2cbf,CP,adult,1.02,1
67e830bb6eaebc236b9cd37e,CP,adult,1.033334,1
67e830bb6eaebc236b9cd37e,CP,adult,1.5,1
69bdec51049c18cf2dd31349,CP,adult,1.02,0
6653691608992eba0cff2cbf,CP,adult,1.0499999999999998,0
6653691608992eba0cff2cbf,CP,adult,1.3333333333333333,1
67e830bb6eaebc236b9cd37e,CP,adult,1.25,1
69bdec51049c18cf2dd31349,CP,adult,1.25,1
5b9c2c816f92f30001ecce7a,CP,adult,1.05,1
67e830bb6eaebc236b9cd37e,CP,adult,1.5,1
5b9c2c816f92f30001ecce7a,CP,adult,1.025,1
5b9c2c816f92f30001ecce7a,CP,adult,1.25,1
67e830bb6eaebc236b9cd37e,CP,adult,1.025,1
6653691608992eba0cff2cbf,CP,adult,1.5,1
67e830bb6eaebc236b9cd37e,CP,adult,1.25,1
6653691608992eba0cff2cbf,CP,adult,1.02,0
67e830bb6eaebc236b9cd37e,CP,adult,1.0499999999999998,0
6653691608992eba0cff2cbf,CP,adult,1.5,0
5b9c2c816f92f30001ecce7a,CP,adult,1.02,1
67e830bb6eaebc236b9cd37e,CP,adult,1.333332857142857,1
67e830bb6eaebc236b9cd37e,CP,adult,1.025,1
5b9c2c816f92f30001ecce7a,CP,adult,1.5,1
5b9c2c816f92f30001ecce7a,CP,adult,1.02,1
6653691608992eba0cff2cbf,CP,adult,1.033332857142857,1
5b9c2c816f92f30001ecce7a,CP,adult,1.02,1
67e830bb6eaebc236b9cd37e,CP,adult,1.02,0
6653691608992eba0cff2cbf,CP,adult,1.033332857142857,0
5b9c2c816f92f30001ecce7a,CP,adult,1.02,1
5b9c2c816f92f30001ecce7a,CP,adult,1.02,0
67e830bb6eaebc236b9cd37e,CP,adult,1.025,0
6653691608992eba0cff2cbf,CP,adult,1.25,1
5b9c2c816f92f30001ecce7a,CP,adult,1.05,1
6653691608992eba0cff2cbf,CP,adult,1.033334,1
67e830bb6eaebc236b9cd37e,CP,adult,1.025,1
5b9c2c816f92f30001ecce7a,CP,adult,1.5,1
6653691608992eba0cff2cbf,CP,adult,1.025,0
5b9c2c816f92f30001ecce7a,CP,adult,1.333334,1
67e830bb6eaebc236b9cd37e,CP,adult,1.5,1
67e830bb6eaebc236b9cd37e,CP,adult,1.05,0
5b9c2c816f92f30001ecce7a,CP,adult,1.033334,0
5b9c2c816f92f30001ecce7a,CP,adult,1.3333333333333333,1
6653691608992eba0cff2cbf,CP,adult,1.5,1
5b9c2c816f92f30001ecce7a,CP,adult,1.033334,0
5b9c2c816f92f30001ecce7a,CP,adult,1.333334,1
6653691608992eba0cff2cbf,CP,adult,1.333332857142857,1
67e830bb6eaebc236b9cd37e,CP,adult,1.25,1
67e830bb6eaebc236b9cd37e,CP,adult,1.05,1
6653691608992eba0cff2cbf,CP,adult,1.25,1
6653691608992eba0cff2cbf,CP,adult,1.333332857142857,1
69bdec51049c18cf2dd31349,CP,adult,1.02,1
69bdec51049c18cf2dd31349,CP,adult,1.5,1
6653691608992eba0cff2cbf,CP,adult,1.25,1
67e830bb6eaebc236b9cd37e,CP,adult,1.025,1
69bdec51049c18cf2dd31349,CP,adult,1.025,1
6653691608992eba0cff2cbf,CP,adult,1.5,1
6653691608992eba0cff2cbf,CP,adult,1.025,0
6653691608992eba0cff2cbf,CP,adult,1.5,1
6653691608992eba0cff2cbf,CP,adult,1.0333333333333334,1
69bdec51049c18cf2dd31349,CP,adult,1.02,1
6653691608992eba0cff2cbf,CP,adult,1.3333333333333333,1
67e830bb6eaebc236b9cd37e,CP,adult,1.025,0
69bdec51049c18cf2dd31349,CP,adult,1.05,1
67e830bb6eaebc236b9cd37e,CP,adult,1.033334,1
67e830bb6eaebc236b9cd37e,CP,adult,1.25,1
67e830bb6eaebc236b9cd37e,CP,adult,1.5,1
5b9c2c816f92f30001ecce7a,CP,adult,1.3333333333333333,1
5b9c2c816f92f30001ecce7a,CP,adult,1.033334,0
5b9c2c816f92f30001ecce7a,CP,adult,1.025,0
5b9c2c816f92f30001ecce7a,CP,adult,1.25,1
67e830bb6eaebc236b9cd37e,CP,adult,1.25,1
6653691608992eba0cff2cbf,CP,adult,1.0333333333333334,0
5b9c2c816f92f30001ecce7a,CP,adult,1.025,0
6653691608992eba0cff2cbf,CP,adult,1.0499999999999998,0
6653691608992eba0cff2cbf,CP,adult,1.025,0
5b9c2c816f92f30001ecce7a,CP,adult,1.025,0
6653691608992eba0cff2cbf,CP,adult,1.25,1
6653691608992eba0cff2cbf,CP,adult,1.025,0
5b9c2c816f92f30001ecce7a,CP,adult,1.05,1
67e830bb6eaebc236b9cd37e,CP,adult,1.25,1
6653691608992eba0cff2cbf,CP,adult,1.05,1
5b9c2c816f92f30001ecce7a,CP,adult,1.25,1
67e830bb6eaebc236b9cd37e,CP,adult,1.05,1
6653691608992eba0cff2cbf,CP,adult,1.333334,1
6653691608992eba0cff2cbf,CP,adult,1.05,0
5b9c2c816f92f30001ecce7a,CP,adult,1.0499999999999998,0
6653691608992eba0cff2cbf,CP,adult,1.02,1
67e830bb6eaebc236b9cd37e,CP,adult,1.02,1
5b9c2c816f92f30001ecce7a,CP,adult,1.05,1
6653691608992eba0cff2cbf,CP,adult,1.0333333333333334,0
67e830bb6eaebc236b9cd37e,CP,adult,1.033334,0
67e830bb6eaebc236b9cd37e,CP,adult,1.333334,1
6653691608992eba0cff2cbf,CP,adult,1.0499999999999998,0
5b9c2c816f92f30001ecce7a,CP,adult,1.333334,1
6653691608992eba0cff2cbf,CP,adult,1.5,1
6653691608992eba0cff2cbf,CP,adult,1.25,1
6653691608992eba0cff2cbf,CP,adult,1.0333333333333334,1
5b9c2c816f92f30001ecce7a,CP,adult,1.25,1
67e830bb6eaebc236b9cd37e,CP,adult,1.333332857142857,0
697fbcfaae6bc29a56c28d58,CP,adult,1.5,1
697fbcfaae6bc29a56c28d58,CP,adult,1.333332857142857,1
697fbcfaae6bc29a56c28d58,CP,adult,1.333332857142857,1
697fbcfaae6bc29a56c28d58,CP,adult,1.025,1
697fbcfaae6bc29a56c28d58,CP,adult,1.05,0
697fbcfaae6bc29a56c28d58,CP,adult,1.033332857142857,0
697fbcfaae6bc29a56c28d58,CP,adult,1.333334,1
697fbcfaae6bc29a56c28d58,CP,adult,1.025,0
697fbcfaae6bc29a56c28d58,CP,adult,1.5,1
697fbcfaae6bc29a56c28d58,CP,adult,1.5,1
697fbcfaae6bc29a56c28d58,CP,adult,1.25,0
697fbcfaae6bc29a56c28d58,CP,adult,1.025,1
697fbcfaae6bc29a56c28d58,CP,adult,1.05,0
697fbcfaae6bc29a56c28d58,CP,adult,1.25,1
697fbcfaae6bc29a56c28d58,CP,adult,1.5,1
697fbcfaae6bc29a56c28d58,CP,adult,1.3333333333333333,1
697fbcfaae6bc29a56c28d58,CP,adult,1.033334,1
697fbcfaae6bc29a56c28d58,CP,adult,1.02,0
5b9c2c816f92f30001ecce7a,CP,adult,1.033334,0
5b9c2c816f92f30001ecce7a,CP,adult,1.025,0
67e830bb6eaebc236b9cd37e,CP,adult,1.02,0
6653691608992eba0cff2cbf,CP,adult,1.025,0
67e830bb6eaebc236b9cd37e,CP,adult,1.5,1
67e830bb6eaebc236b9cd37e,CP,adult,1.033332857142857,0
5b9c2c816f92f30001ecce7a,CP,adult,1.033332857142857,1
5b9c2c816f92f30001ecce7a,CP,adult,1.025,0
67e830bb6eaebc236b9cd37e,CP,adult,1.333334,1
67e830bb6eaebc236b9cd37e,CP,adult,1.02,0
5b9c2c816f92f30001ecce7a,CP,adult,1.25,1
6653691608992eba0cff2cbf,CP,adult,1.5,0
5b9c2c816f92f30001ecce7a,CP,adult,1.5,1
67e830bb6eaebc236b9cd37e,CP,adult,1.02,1
67e830bb6eaebc236b9cd37e,CP,adult,1.025,1
6653691608992eba0cff2cbf,CP,adult,1.033332857142857,0
5b9c2c816f92f30001ecce7a,CP,adult,1.3333333333333333,1
67e830bb6eaebc236b9cd37e,CP,adult,1.05,1
5b9c2c816f92f30001ecce7a,CP,adult,1.05,1
67e830bb6eaebc236b9cd37e,CP,adult,1.0499999999999998,0
5b9c2c816f92f30001ecce7a,CP,adult,1.25,0
67e830bb6eaebc236b9cd37e,CP,adult,1.0333333333333334,1
67e830bb6eaebc236b9cd37e,CP,adult,1.333334,1
5b9c2c816f92f30001ecce7a,CP,adult,1.025,0
6653691608992eba0cff2cbf,CP,adult,1.3333333333333333,1
67e830bb6eaebc236b9cd37e,CP,adult,1.25,1
5b9c2c816f92f30001ecce7a,CP,adult,1.5,1
6653691608992eba0cff2cbf,CP,adult,1.25,1
5b9c2c816f92f30001ecce7a,CP,adult,1.25,1
67e830bb6eaebc236b9cd37e,CP,adult,1.05,1
67e830bb6eaebc236b9cd37e,CP,adult,1.025,1
5b9c2c816f92f30001ecce7a,CP,adult,1.05,1
67e830bb6eaebc236b9cd37e,CP,adult,1.033332857142857,0
5b9c2c816f92f30001ecce7a,CP,adult,1.333332857142857,1
5b9c2c816f92f30001ecce7a,CP,adult,1.25,1
6653691608992eba0cff2cbf,CP,adult,1.033334,1
6653691608992eba0cff2cbf,CP,adult,1.0499999999999998,1
67e830bb6eaebc236b9cd37e,CP,adult,1.0499999999999998,1
67e830bb6eaebc236b9cd37e,CP,adult,1.02,1
6653691608992eba0cff2cbf,CP,adult,1.02,0
6653691608992eba0cff2cbf,CP,adult,1.02,0
69bdec51049c18cf2dd31349,CP,adult,1.033334,1
69bdec51049c18cf2dd31349,CP,adult,1.333334,1
67e830bb6eaebc236b9cd37e,CP,adult,1.25,1
69bdec51049c18cf2dd31349,CP,adult,1.033334,1
69bdec51049c18cf2dd31349,CP,adult,1.025,1
67e830bb6eaebc236b9cd37e,CP,adult,1.5,1
67e830bb6eaebc236b9cd37e,CP,adult,1.033332857142857,1
69bdec51049c18cf2dd31349,CP,adult,1.033334,1
6653691608992eba0cff2cbf,CP,adult,1.5,1
6653691608992eba0cff2cbf,CP,adult,1.25,1
6653691608992eba0cff2cbf,CP,adult,1.333332857142857,1
69bdec51049c18cf2dd31349,CP,adult,1.033332857142857,1
6653691608992eba0cff2cbf,CP,adult,1.02,1
6653691608992eba0cff2cbf,CP,adult,1.5,1
69bdec51049c18cf2dd31349,CP,adult,1.5,1
6653691608992eba0cff2cbf,CP,adult,1.033332857142857,0
6653691608992eba0cff2cbf,CP,adult,1.02,1
697fbcfaae6bc29a56c28d58,CP,adult,1.5,1
697fbcfaae6bc29a56c28d58,CP,adult,1.25,1
697fbcfaae6bc29a56c28d58,CP,adult,1.025,1
697fbcfaae6bc29a56c28d58,CP,adult,1.025,1
697fbcfaae6bc29a56c28d58,CP,adult,1.5,1
697fbcfaae6bc29a56c28d58,CP,adult,1.033334,1
697fbcfaae6bc29a56c28d58,CP,adult,1.025,1
697fbcfaae6bc29a56c28d58,CP,adult,1.02,0
697fbcfaae6bc29a56c28d58,CP,adult,1.025,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.033332857142857,0
697fbcfaae6bc29a56c28d58,CP,adult,1.02,0
696a7d8e7ecb7691c3c716e0,CP,adult,1.5,1
697fbcfaae6bc29a56c28d58,CP,adult,1.033334,0
696a7d8e7ecb7691c3c716e0,CP,adult,1.5,1
697fbcfaae6bc29a56c28d58,CP,adult,1.033332857142857,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.5,1
697fbcfaae6bc29a56c28d58,CP,adult,1.25,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.5,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.5,1
697fbcfaae6bc29a56c28d58,CP,adult,1.333334,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.5,1
697fbcfaae6bc29a56c28d58,CP,adult,1.333332857142857,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.0333333333333334,1
697fbcfaae6bc29a56c28d58,CP,adult,1.0499999999999998,0
696a7d8e7ecb7691c3c716e0,CP,adult,1.025,1
697fbcfaae6bc29a56c28d58,CP,adult,1.25,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.02,1
697fbcfaae6bc29a56c28d58,CP,adult,1.02,0
696a7d8e7ecb7691c3c716e0,CP,adult,1.02,0
697fbcfaae6bc29a56c28d58,CP,adult,1.5,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.025,1
697fbcfaae6bc29a56c28d58,CP,adult,1.25,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.02,1
6786abc3a98055356d70eb64,CP,adult,1.333334,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.02,1
697fbcfaae6bc29a56c28d58,CP,adult,1.05,1
6786abc3a98055356d70eb64,CP,adult,1.05,0
696a7d8e7ecb7691c3c716e0,CP,adult,1.025,1
697fbcfaae6bc29a56c28d58,CP,adult,1.02,0
696a7d8e7ecb7691c3c716e0,CP,adult,1.02,1
6786abc3a98055356d70eb64,CP,adult,1.05,1
697fbcfaae6bc29a56c28d58,CP,adult,1.25,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.02,0
697fbcfaae6bc29a56c28d58,CP,adult,1.05,1
69bdec51049c18cf2dd31349,CP,adult,1.5,1
6653691608992eba0cff2cbf,CP,adult,1.0499999999999998,1
69bdec51049c18cf2dd31349,CP,adult,1.25,1
6653691608992eba0cff2cbf,CP,adult,1.025,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.0333333333333334,0
696a7d8e7ecb7691c3c716e0,CP,adult,1.02,0
6786abc3a98055356d70eb64,CP,adult,1.025,1
697fbcfaae6bc29a56c28d58,CP,adult,1.02,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.02,0
697fbcfaae6bc29a56c28d58,CP,adult,1.033332857142857,1
6786abc3a98055356d70eb64,CP,adult,1.025,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.025,0
697fbcfaae6bc29a56c28d58,CP,adult,1.025,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.02,1
6786abc3a98055356d70eb64,CP,adult,1.02,0
696a7d8e7ecb7691c3c716e0,CP,adult,1.025,1
6786abc3a98055356d70eb64,CP,adult,1.025,1
697fbcfaae6bc29a56c28d58,CP,adult,1.0499999999999998,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.0333333333333334,1
6786abc3a98055356d70eb64,CP,adult,1.05,1
697fbcfaae6bc29a56c28d58,CP,adult,1.5,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.033332857142857,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.033332857142857,1
6786abc3a98055356d70eb64,CP,adult,1.033332857142857,0
696a7d8e7ecb7691c3c716e0,CP,adult,1.05,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.033332857142857,1
6786abc3a98055356d70eb64,CP,adult,1.5,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.0499999999999998,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.02,1
6786abc3a98055356d70eb64,CP,adult,1.3333333333333333,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.025,0
6786abc3a98055356d70eb64,CP,adult,1.5,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.033334,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.033332857142857,0
6786abc3a98055356d70eb64,CP,adult,1.333334,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.033332857142857,0
696a7d8e7ecb7691c3c716e0,CP,adult,1.0333333333333334,0
6786abc3a98055356d70eb64,CP,adult,1.02,0
696a7d8e7ecb7691c3c716e0,CP,adult,1.025,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.025,1
6786abc3a98055356d70eb64,CP,adult,1.05,0
696a7d8e7ecb7691c3c716e0,CP,adult,1.025,0
6786abc3a98055356d70eb64,CP,adult,1.5,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.025,0
696a7d8e7ecb7691c3c716e0,CP,adult,1.05,1
6786abc3a98055356d70eb64,CP,adult,1.333334,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.05,1
6786abc3a98055356d70eb64,CP,adult,1.033334,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.0499999999999998,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.05,1
6786abc3a98055356d70eb64,CP,adult,1.5,1
6786abc3a98055356d70eb64,CP,adult,1.025,0
696a7d8e7ecb7691c3c716e0,CP,adult,1.0499999999999998,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.0499999999999998,1
6786abc3a98055356d70eb64,CP,adult,1.05,0
696a7d8e7ecb7691c3c716e0,CP,adult,1.0499999999999998,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.0499999999999998,1
67e830bb6eaebc236b9cd37e,CP,adult,1.25,1
67e830bb6eaebc236b9cd37e,CP,adult,1.333332857142857,1
69bdec51049c18cf2dd31349,CP,adult,1.333334,1
6653691608992eba0cff2cbf,CP,adult,1.3333333333333333,1
69bdec51049c18cf2dd31349,CP,adult,1.033332857142857,0
69bdec51049c18cf2dd31349,CP,adult,1.25,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.0333333333333334,1
69bdec51049c18cf2dd31349,CP,adult,1.3333333333333333,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.5,1
69bdec51049c18cf2dd31349,CP,adult,1.02,0
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.05,1
69bdec51049c18cf2dd31349,CP,adult,1.033334,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.25,1
69bdec51049c18cf2dd31349,CP,adult,1.0499999999999998,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.3333333333333333,1
69bdec51049c18cf2dd31349,CP,adult,1.05,0
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.02,0
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.02,1
69bdec51049c18cf2dd31349,CP,adult,1.02,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.02,0
69bdec51049c18cf2dd31349,CP,adult,1.05,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.0333333333333334,0
69bdec51049c18cf2dd31349,CP,adult,1.5,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.3333333333333333,1
69bdec51049c18cf2dd31349,CP,adult,1.333332857142857,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.25,1
69bdec51049c18cf2dd31349,CP,adult,1.0499999999999998,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.25,1
69bdec51049c18cf2dd31349,CP,adult,1.25,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.033334,1
69bdec51049c18cf2dd31349,CP,adult,1.025,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.02,1
69bdec51049c18cf2dd31349,CP,adult,1.3333333333333333,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.3333333333333333,1
69bdec51049c18cf2dd31349,CP,adult,1.5,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.5,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.5,1
69bdec51049c18cf2dd31349,CP,adult,1.3333333333333333,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.033334,1
69bdec51049c18cf2dd31349,CP,adult,1.033332857142857,0
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.25,1
69bdec51049c18cf2dd31349,CP,adult,1.0499999999999998,1
69bdec51049c18cf2dd31349,CP,adult,1.025,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.02,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.25,1
69bdec51049c18cf2dd31349,CP,adult,1.025,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.333334,1
69bdec51049c18cf2dd31349,CP,adult,1.5,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.05,0
69bdec51049c18cf2dd31349,CP,adult,1.5,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.25,1
69bdec51049c18cf2dd31349,CP,adult,1.25,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.333332857142857,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.025,1
69bdec51049c18cf2dd31349,CP,adult,1.25,1
69bdec51049c18cf2dd31349,CP,adult,1.05,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.025,1
69bdec51049c18cf2dd31349,CP,adult,1.025,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.25,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.02,0
69bdec51049c18cf2dd31349,CP,adult,1.02,0
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.0499999999999998,1
69bdec51049c18cf2dd31349,CP,adult,1.5,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.5,1
69bdec51049c18cf2dd31349,CP,adult,1.025,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.333334,1
69bdec51049c18cf2dd31349,CP,adult,1.05,0
69bdec51049c18cf2dd31349,CP,adult,1.02,0
69bdec51049c18cf2dd31349,CP,adult,1.02,1
69bdec51049c18cf2dd31349,CP,adult,1.025,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.02,1
69bdec51049c18cf2dd31349,CP,adult,1.25,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.0333333333333334,0
69bdec51049c18cf2dd31349,CP,adult,1.25,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.025,1
69bdec51049c18cf2dd31349,CP,adult,1.5,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.5,1
69bdec51049c18cf2dd31349,CP,adult,1.333332857142857,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.033334,1
69bdec51049c18cf2dd31349,CP,adult,1.025,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.3333333333333333,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.0499999999999998,0
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.333334,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.025,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.02,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.25,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.5,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.0499999999999998,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.033332857142857,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.025,0
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.02,0
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.02,0
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.025,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.025,0
6786abc3a98055356d70eb64,CP,adult,1.02,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.25,1
6786abc3a98055356d70eb64,CP,adult,1.25,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.25,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.25,0
6786abc3a98055356d70eb64,CP,adult,1.25,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.25,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.25,1
6786abc3a98055356d70eb64,CP,adult,1.02,0
696a7d8e7ecb7691c3c716e0,CP,adult,1.25,1
6786abc3a98055356d70eb64,CP,adult,1.25,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.25,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.25,1
6786abc3a98055356d70eb64,CP,adult,1.25,0
696a7d8e7ecb7691c3c716e0,CP,adult,1.25,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.3333333333333333,1
6786abc3a98055356d70eb64,CP,adult,1.5,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.333332857142857,1
6786abc3a98055356d70eb64,CP,adult,1.02,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.25,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.333334,1
6786abc3a98055356d70eb64,CP,adult,1.25,1
69bdec51049c18cf2dd31349,CP,adult,1.25,0
69bdec51049c18cf2dd31349,CP,adult,1.02,0
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.5,1
69bdec51049c18cf2dd31349,CP,adult,1.25,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.25,1
69bdec51049c18cf2dd31349,CP,adult,1.3333333333333333,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.5,1
69bdec51049c18cf2dd31349,CP,adult,1.033334,0
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.0333333333333334,1
69bdec51049c18cf2dd31349,CP,adult,1.025,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.5,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.025,0
69bdec51049c18cf2dd31349,CP,adult,1.0333333333333334,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.025,1
69bdec51049c18cf2dd31349,CP,adult,1.5,1
6134e3d48d0eaa5c8fe8c25e,CP,adult,1.3333333333333333,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.3333333333333333,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.3333333333333333,1
6786abc3a98055356d70eb64,CP,adult,1.033334,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.333334,1
6786abc3a98055356d70eb64,CP,adult,1.5,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.333332857142857,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.333332857142857,1
6786abc3a98055356d70eb64,CP,adult,1.033334,1
696a7d8e7ecb7691c3c716e0,CP,adult,1.3333333333333333,1
6786abc3a98055356d70eb64,CP,adult,1.25,1
